Sign,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,THETA1,THETA2,THETA3,THETA4,THETA5,THETA6,THETA7,THETA8,THETA9,THETA10,THETA11,THETA12,THETA13,THETA14,THETA15
Y,537,518,522,531,554,90,101,110,154,12,24,115,13,113,108,77.4147545848,32.8873009036,44.5151942378,59.3284425031,87.6800934312,82.9174568773,99.5480905344,118.5770119195,117.8263792813,17.6546728637,37.2809211787,114.0064356417,19.6757511573,110.530076059,102.6586946491
Y,630,605,604,611,661,94,101,109,162,8,19,104,12,106,101,74.5631696127,10.8954958757,19.7837313255,32.4314056285,94.3132121886,78.4614621011,86.2349657922,100.0923971326,129.5806838115,9.6458327557,23.6933064375,99.7393568011,14.4078795371,99.2805469833,93.3060992993
Y,391,419,426,435,467,87,98,109,169,12,23,106,12,103,94,46.2534100997,32.7919533625,48.3497125226,61.150162221,93.899777419,62.4322948114,78.5253757242,96.072160911,129.200753674,17.1378084243,33.8313508032,103.0110541797,17.7309207423,97.72301415,84.6909317933
Y,560,550,549,558,610,86,95,104,144,9,20,99,13,100,95,61.0256301807,13.4772720723,22.7183155448,36.9558412882,95.1665195407,74.2896842021,83.1624489763,97.4404889142,114.0434791287,9.293302519,23.4785819521,91.8181591303,14.3221100997,90.6874066949,85.9032876212
Y,515,505,511,520,561,99,113,122,171,15,26,108,11,104,99,67.9065950206,14.9785519288,33.4036530461,48.7781875902,95.4305159138,74.0439736447,94.7316638805,110.7871527503,125.3518526396,21.4886386782,37.8733505401,103.2250823946,16.4080385428,96.142753478,89.1411092256
Y,504,457,457,448,435,91,96,109,157,8,19,95,13,99,96,23.8226665074,13.3369888702,12.3711170835,10.9878095019,18.6530232131,12.0939066644,12.8220314517,14.4167199437,18.3694133561,0.9664202567,2.4905456168,9.8059893639,1.6114815419,10.1558300116,10.0812131279
Y,540,523,524,533,609,107,115,121,140,9,18,126,13,131,123,67.797800041,36.8362202832,43.7503085756,54.4243806374,113.159979402,103.9099451945,109.724909108,121.6658746689,104.4974646624,7.7654379505,17.7672025138,111.3886047032,12.6621071959,113.6991145013,104.4750110381
Y,549,547,549,556,596,74,87,96,142,13,24,105,11,100,95,58.4295453582,7.9867521543,20.497111952,35.0473814586,90.1227921729,60.4356985129,78.0805203112,93.225362697,107.0649788735,17.8173586197,33.0814020276,96.8676308156,15.2641569541,89.363060768,83.0226101372
Y,464,498,502,514,565,92,103,113,180,11,23,116,13,115,110,40.9030116355,26.072532672,39.4666399234,55.9028355377,101.1273315934,62.6786449562,75.9263907194,91.5361434804,124.1837048659,13.6563782163,30.0867420075,99.9004571499,16.4651212457,95.3018263945,90.8957647468
Y,520,527,529,535,573,76,88,99,152,12,23,101,12,97,90,58.1836912941,12.7602226843,20.8350372088,37.1152686848,92.8171629133,54.6056940033,72.9461055203,92.4046763823,118.8643961201,18.389469432,37.8009460681,105.2766551331,19.4886094226,98.3195710556,88.0669915218
Y,428,457,453,442,445,104,125,119,200,227,221,294,14,102,97,31.0694974381,71.4861710425,70.8965535213,66.2284773459,68.0474366275,75.3665498569,60.3191598769,57.8951461895,71.9106405614,135.6791678654,133.032498122,139.394883982,5.4011274957,25.6927520362,22.5128432279
Y,452,492,496,506,528,73,84,97,152,11,23,108,13,107,103,37.6741443495,31.8154226886,43.2777947571,60.0276831719,88.4635070028,45.4585231262,62.3738985238,82.4529760732,113.2679340909,16.9256375686,37.0270265876,113.176507003,20.1035427998,109.7701971015,103.9871056196
Y,503,526,529,539,588,77,90,99,145,13,23,116,11,113,108,37.562170607,20.4421634377,32.4156044223,44.2657844504,93.992695085,55.4726437148,69.1775075233,81.2885454083,101.4249156556,14.2825132224,26.2802862648,100.8499587403,12.1355028546,94.8071516226,91.7570578338
Y,580,569,568,580,643,92,100,108,129,8,19,118,14,121,116,61.8236991938,25.0706893362,32.474817546,46.9075421852,104.4492555034,86.614106584,94.0217919969,108.6332065333,95.9147119702,7.4225507774,22.0328416226,107.4066335619,14.6632362353,107.0611304493,103.4631283762
Y,543,523,526,534,581,102,114,124,174,13,24,118,12,117,112,70.4661613585,18.8488286116,30.0672531745,42.2447589864,92.9986262375,75.4078589789,89.0231554798,103.1282986089,122.8361889753,14.5259257765,28.8766357824,105.8519180805,14.4255093398,102.9259685966,97.3245829087
Y,542,532,530,535,566,68,76,84,118,9,18,100,10,100,95,69.9285106231,25.1926746616,28.1051159533,38.4071740798,88.5423120176,72.4810545545,85.7342946027,102.3148529147,101.9301187861,13.5021213057,30.3280282726,112.8742093047,16.8271495443,108.3257549704,101.6934773
Y,620,586,581,591,658,98,107,114,168,10,20,111,16,109,104,73.8139512494,2.4536223043,9.802044826,23.0746900134,97.1729775208,75.8337290585,83.5646108533,96.0665790509,129.1512058147,8.1023968981,20.7688040285,96.9964534864,14.4157355277,90.2367466608,87.8964875142
Y,489,492,495,505,536,85,97,108,138,12,25,105,13,105,103,55.1553043496,21.197320823,33.9865233184,48.8785419427,86.0006320794,68.8539559793,83.3259472575,98.974077516,102.6649213487,14.6322103932,30.4396514453,98.4933449064,15.8074519849,97.8228106389,96.5032058391
Y,518,519,519,529,557,96,104,115,153,10,22,87,14,90,87,60.8032369058,12.4996766848,22.4905984664,41.3473852359,84.131528283,73.1120274043,82.6686257532,101.1695715433,110.6021970719,12.3200318202,30.3288767295,76.5455355088,18.8609504527,79.6540869255,76.5568795458
Y,517,523,525,534,587,87,96,107,156,10,22,103,13,103,99,57.4485281582,16.6851768617,29.2940153275,48.3402056713,102.6169082291,73.6326992379,86.7010008014,105.6575880287,116.1102642901,14.3970844426,33.0315330192,92.0548699024,19.065315044,91.6957762437,85.2008331876
Y,450,474,477,488,542,85,96,104,172,11,20,118,11,114,107,44.3553567623,35.9759446187,45.3694189165,57.010861801,104.2204429912,65.3736144433,77.782421849,89.9597286104,136.0083938219,12.4103918674,24.7031937816,109.3235341147,12.4665683055,100.5573934522,93.7111494957
Y,316,332,332,327,367,87,98,108,146,12,25,102,14,99,95,19.008279781,18.7452150238,18.9503921758,19.1410514525,28.2988575333,10.1697698421,11.6409640251,12.9517811219,16.3928974359,1.483381711,2.8133064898,9.6234490037,1.3314503285,9.3693771034,9.4239114676
Y,508,505,511,524,565,116,124,130,165,10,22,120,14,122,113,64.3682361474,49.6463016632,58.3489306518,71.0519945131,100.5352443568,105.4482569126,112.6477279889,126.3927616438,124.602714009,8.7041422535,22.1619042563,99.7082183707,13.9810876038,98.5767748352,90.7634974416
Y,528,532,529,532,564,87,94,108,145,10,22,94,14,98,96,62.7629770357,14.2015665732,13.1051684963,24.0723082036,83.1312539314,50.2402932566,62.4806679664,83.35299557,97.7164402964,13.437895404,33.4233331816,92.03870132,20.9297906951,96.118617227,92.1433862823
Y,513,516,521,530,556,86,97,104,152,11,22,124,12,124,118,60.9948043267,46.8770702528,55.8277109549,66.2506462116,90.5949758909,79.7256603294,92.068710624,105.5824683129,120.3319780291,12.5778078727,26.2699872742,119.2330142041,13.6955692548,114.7221516562,108.2359073991
Y,552,540,543,552,584,73,82,89,117,10,21,87,11,85,81,68.4904967059,17.214564589,33.5190895101,51.6551012992,93.8456029134,85.6082719599,101.9661954859,120.0447531709,104.9956093326,16.358534276,34.4654603735,87.620159988,18.1407552124,83.5988889986,78.2134173218
Y,673,609,607,613,659,109,118,123,145,10,19,95,12,98,93,90.4220723259,3.9309259687,11.8171747827,21.5276286417,81.9592910169,91.6552275599,99.3894103326,110.209712704,113.9483563158,8.6971632121,19.1701931224,84.8675437554,10.8577189771,85.4057859618,81.9836365457
Y,642,634,637,644,683,101,108,114,163,9,18,80,10,79,74,70.8920469071,21.0107398604,33.7152023107,49.29366361,98.84441401,91.6586648774,102.0576867739,116.1719996774,146.2143604937,14.2319125997,29.3644503919,83.2052354141,15.5821423335,80.0225799351,72.2221154265
Y,479,488,497,506,515,90,100,109,159,12,24,108,13,106,99,62.5147323274,46.8888713665,62.2023417737,76.4083160212,86.1625475251,80.6237354347,96.8264870226,116.3732110342,127.3078605312,17.9445124642,37.1508068197,108.8063783769,19.7105970426,104.6496031257,93.0857447697
Y,471,472,473,481,532,84,96,109,156,12,26,100,15,94,91,58.9975605229,0.9334183132,15.9361858717,35.7366283873,97.9352879293,58.0649498239,74.8464520515,94.4889522478,117.3028112886,16.8592501811,36.6664133533,98.325821207,20.5794382996,88.9894462936,85.2537580823
Y,403,456,464,475,492,70,80,92,128,10,22,88,12,89,87,20.8931688632,37.9669126734,54.6820099748,75.3333835404,92.5944855616,51.9421786399,68.5211673875,89.2181783078,105.543671704,16.9037147039,37.7911554717,102.745548095,20.8942612284,102.8931776524,100.7596670736
Y,451,445,452,466,498,115,124,127,134,11,23,71,13,71,66,61.8154755831,48.1342607369,57.4933318252,69.3436242765,98.5196132196,109.9488822108,119.1608442116,130.7737532575,129.6748393042,9.9062562903,21.8034134376,67.8054531049,11.9706013997,65.5798388807,61.981531284
Y,501,470,475,488,525,109,117,122,141,11,23,114,14,117,113,78.3361234349,35.9934262176,46.7073856121,61.5248496018,93.5905866169,109.3542947618,118.4697152721,132.5863365353,108.2507159084,10.7165985333,25.7501694538,100.3923811778,15.2013916174,101.4852284597,98.9104517869
Y,472,493,495,501,502,77,84,98,130,8,21,95,14,100,98,52.8820741608,30.6586530622,39.9603254927,52.0591776306,71.2422676016,51.7863010788,63.7978336888,86.5033056971,95.3073539677,13.2591966728,34.9519802335,101.6161791158,22.8063510405,107.8321472309,105.2864870771
Y,459,449,448,459,540,103,113,120,157,9,19,124,13,127,117,57.1648980579,26.7828506978,33.4366173073,44.117580781,108.073658356,83.8760645338,90.4447498399,101.2709089467,112.8034720893,6.7006359237,17.6771431049,101.1320575047,11.7078109235,99.8211112534,91.403639924
Y,433,468,473,485,529,83,93,106,158,11,24,113,14,113,108,37.1929285371,27.3574402697,41.7707351346,59.7492744955,99.4568156558,61.5235708397,75.5055828001,94.2803490243,112.5215532918,14.4791566813,32.9763198045,102.4465145953,18.7750833459,101.2587873258,94.1292821965
Y,469,454,449,432,382,170,161,169,225,10,25,120,22,120,116,25.5896455099,38.2394048366,35.3084525123,32.8987256581,32.8664132754,63.4514003197,60.5402457946,58.4116532006,53.7621934103,2.9312873244,6.5082173237,19.5480569901,4.2911194898,18.3498399986,20.9429376652
Y,489,482,485,492,528,96,108,118,190,13,25,115,12,113,108,69.1764914409,24.255292621,33.8016060838,46.4862444375,91.0022540964,58.5161185339,75.4172557714,91.3721906585,136.274975201,19.4753753553,36.7669983634,113.850169594,17.3213631804,109.5512796117,102.6565047756
Y,489,487,490,499,532,93,103,113,159,11,23,100,12,100,98,64.9470361894,14.9650536812,29.3513625811,47.1968143027,91.7310484713,68.85919193,84.069868461,101.8657275241,117.7256946459,16.8723437268,35.9273127485,102.7806822209,19.0755720832,102.6963175464,100.0339445944
Y,383,431,440,449,475,71,82,91,150,11,21,103,10,101,96,32.3210187593,49.8505235288,68.4758307026,85.6754811217,101.6556293828,56.5596854064,76.1407324354,94.4160762318,128.996750563,20.1423333824,38.679743357,120.1066454063,18.5479201536,113.3593378529,104.1427023802
Y,480,486,495,506,497,95,104,111,143,13,24,93,11,92,91,66.047777804,48.6170752795,66.307253321,83.071901888,76.9962796354,90.06547421,108.0686597472,123.1298394785,117.9997660978,20.0479767355,37.9457582364,101.0931588625,17.9178561149,99.3999457271,98.0339266722
Y,523,492,489,493,518,80,90,100,126,10,22,105,13,107,102,77.9647930119,21.3641871182,20.5888390639,24.2571007761,74.6623984486,68.1145193557,80.3063974006,95.8631771544,91.6169124346,12.2277150205,27.9474388703,94.1319596714,16.1546376409,94.9812760664,90.2407620285
Y,481,502,505,515,551,95,103,116,182,9,22,102,14,100,92,51.1577634262,16.5195769483,29.344280626,47.9512991607,91.948982161,62.3936925993,73.6048199288,93.4529257021,131.3518022838,12.9801199035,32.5050939878,90.8093345725,20.0500659057,87.2725009924,75.6685337919
Y,405,436,440,450,471,68,80,94,114,13,27,100,14,100,99,35.8795320809,20.0087117263,34.0766500302,53.4314062358,83.8308354643,49.5373572548,67.9399004695,88.7080741808,83.0590002177,19.2295183797,40.6900402474,101.0304851832,21.4605229741,100.5131901954,98.5582535616
Y,422,440,447,456,454,86,92,101,152,9,19,96,11,97,93,60.488430313,54.9498777018,68.7894340437,85.0205209605,82.3007367026,80.4655081991,90.7943026282,108.6618212573,130.1970020171,14.3272936152,33.2118406204,105.3813601687,19.4451586552,106.1686689828,98.8872416821
Y,499,499,500,505,515,74,83,92,132,10,19,107,11,108,103,64.3176468822,37.8067180716,44.5698620722,51.1629107663,76.6607106546,69.231000556,82.7755210717,98.2637610879,106.2915820689,13.6402723097,29.0741013655,111.1416852204,15.8223072773,109.8040429907,102.1822322466
Y,450,460,463,473,508,104,111,118,163,9,17,102,12,104,96,51.1737396075,43.0444213609,49.9512275296,57.6769314291,89.1566065406,81.1939434417,86.69100121,96.6917862399,130.7814931387,6.9132700031,15.950514016,87.155107223,10.0100921553,86.6419037482,79.774619271
Y,421,434,443,453,469,82,91,98,117,12,22,101,11,102,100,48.3441492188,39.0524842174,53.865931605,67.0478573398,86.0124679469,80.4681574807,94.8289985391,108.8040926492,96.701706868,15.0832403678,28.964207849,104.6554628273,14.0471163816,107.6416666216,106.3906794734
Y,407,453,461,472,476,75,86,97,143,11,24,109,13,107,101,32.3429796987,54.4860106364,67.6584303578,83.9350875484,85.5654834895,64.7195152596,80.852658925,99.9915600802,112.0754754238,16.1457802699,35.3039154716,107.9443200147,19.1583793847,102.1418989437,94.0918451773
Y,433,452,455,436,487,80,87,105,128,8,35,88,33,90,87,50.2412756532,27.2104558844,39.6717588125,38.8382294971,88.8506201537,68.4558288122,80.5562663217,88.8764225582,106.6173243866,13.0238138805,27.8256845153,103.0222583252,25.6656324473,104.8222985371,79.1827372999
Y,451,472,480,491,506,62,75,86,119,13,26,101,14,99,95,36.4964127971,26.0914900347,43.6519980412,62.5005618098,83.7921811417,58.5207147609,77.882079189,97.9840309502,93.4760562205,19.4494170391,39.9101308536,95.3283259149,20.5350740767,92.7965377274,87.4390396904
Y,536,527,538,547,580,109,117,124,166,15,24,134,14,139,131,60.7083941327,40.1292578783,52.6120592854,60.2334052689,87.2584332321,83.5078739055,91.1453357937,102.6533209352,117.107556061,12.4867716737,21.4589535007,105.9764857737,11.5088777569,111.1403335413,105.0133688577
Y,503,485,492,501,499,117,126,131,170,11,21,119,12,120,114,78.9285986421,55.7860279431,65.6306572367,74.6197419506,76.8991506004,100.0541194154,109.3744674425,120.5133719509,126.5180049026,11.5732412058,23.609930259,104.2996512133,12.2203491219,102.7215786551,97.6671024223
Y,551,537,535,541,618,72,79,86,127,7,15,111,11,114,107,60.8238631188,12.9334371276,20.0072668372,29.5845419111,112.0642588464,71.1768300675,78.2416042919,89.7123107243,111.8866029732,7.339155508,18.6214875501,117.020386011,12.1014578319,116.8388271766,109.1061068847
Y,446,445,441,451,491,82,87,97,138,7,15,105,13,107,102,47.7918936356,24.5232905638,27.1232693135,36.9255129236,79.7026262394,66.0899875962,69.1058102575,80.3947113045,104.4776291068,3.0253265772,14.3048327855,87.6899678578,11.290554722,87.04580304,83.6801732098
Y,387,401,405,412,463,91,101,112,146,10,22,114,13,116,112,54.599509267,37.3791217808,50.0370245254,60.7533533043,106.3943511951,77.8308996285,90.5321106007,106.2993136097,113.0301870147,13.6185156698,28.4945125818,128.3095254864,16.1873599995,127.427800928,115.6594880083
Y,512,539,542,548,577,76,91,105,135,16,29,92,13,89,87,45.3413602031,6.5860507414,17.2715145595,36.7919430633,84.7233039089,39.6956125461,62.3034786856,82.0836650941,92.823934735,22.6196214871,42.4535780884,88.8362967742,19.8593489343,85.8421546501,82.4135796404
Y,437,443,455,467,474,102,112,118,161,14,26,117,12,116,113,67.7313792041,55.1795651125,74.6696661657,92.7658925482,90.4677287934,89.1985058515,106.0464546904,120.5522157031,118.7334375893,21.2794329322,40.6763393056,124.7141217352,19.3970158023,122.7493645263,116.8497598515
Y,486,497,500,508,552,89,98,107,161,9,20,124,13,124,115,51.9523338556,37.3402347844,45.753736725,54.7554543967,94.6612833536,75.1577312785,84.8479849785,98.4616902097,118.7872892427,9.8574699332,23.4043278262,110.0144726571,14.1922597238,107.2006439818,96.9531648457
Y,479,484,483,494,564,86,97,111,174,12,26,122,16,122,116,58.7171622894,7.6134835381,17.9821123995,39.1574234507,109.6596859755,56.5561721702,71.9370965635,93.9236043261,121.4470363784,15.9763591406,38.3972017997,117.2170669533,22.4331061034,114.8853055563,107.3862070184
Y,462,499,505,514,547,70,83,94,162,13,25,132,12,129,123,33.1889588785,40.4173253803,51.6866056946,62.8491215092,92.369821709,52.2989154831,68.4009610409,82.7651991897,114.7047493109,16.2588880913,30.8122916669,117.359983557,14.5602138968,110.8817850172,103.3527325202
Y,425,452,456,463,492,52,61,69,105,9,17,78,8,77,74,30.6529216913,21.7952902927,37.18952813,51.1809265035,94.9274037782,48.1362462616,64.6386391011,79.0829982989,105.8856535244,16.5106796976,30.9601043773,102.9154127789,14.449430346,100.1591950867,97.0508891321
Y,504,505,508,519,530,74,82,89,127,8,19,87,12,86,83,62.9308739051,38.1378637507,47.9299263339,65.5059370186,84.1262605964,77.4832369646,89.8933090222,106.4384230299,123.8951440496,12.9104982655,31.5994196036,104.2433000172,18.8745811552,100.3898043584,97.8379401073
Y,519,496,494,505,534,93,104,114,144,11,24,105,16,106,105,72.4983606335,18.8664791535,24.9661725116,40.7342172606,81.8502282043,74.4481402011,86.7682598877,103.6855634934,104.9124231507,12.3870827682,30.0387205622,99.4101797683,17.8257785612,97.7185076592,98.4562427879
Y,442,485,491,499,545,64,77,87,132,14,25,106,12,105,101,25.6534182906,14.5278879761,33.1875494071,50.0602696216,102.2496463538,37.11998404,58.067943959,75.6760825251,98.0148584133,21.392567487,40.2687731758,113.6812660341,19.2977097759,113.7829466256,105.892473254
Y,621,554,555,558,600,119,125,135,185,10,20,114,13,117,110,87.1018408128,16.1800943409,20.2374107535,21.124408297,75.8607785397,76.645493692,81.7491914555,92.8347609018,124.8086263793,8.6606260164,17.9653769711,92.0044617102,11.1089562318,94.8302163351,89.1069146207
Y,504,522,523,538,600,77,85,99,127,8,23,109,18,111,106,39.6028370345,27.7899490153,35.4588657328,53.8918080736,107.8702961423,63.9602945993,71.7711976428,90.471152783,92.8103853484,7.8971778892,26.715895186,98.0252071955,18.8207350727,96.8625077654,94.1096465732
Y,510,468,470,477,516,107,117,127,145,11,23,106,13,105,104,84.5483008592,28.2666185592,38.1185908164,50.8812818733,87.9130576794,107.5300649737,118.3856009356,130.9694495619,114.7950913615,10.9484365345,24.0147772195,92.9280215572,13.1170045735,89.1619830714,86.3131959809
